Brand,Model,RAM_GB,Storage_GB,Age_Months,Condition,Resale_Price
Samsung,Galaxy A55 5G,8,128,18,Minor Scratches,19614
Samsung,Galaxy A55 5G,8,128,18,Cracked Screen,10384
Samsung,Galaxy A55 5G,8,128,24,Flawless,20693
Samsung,Galaxy A55 5G,8,128,24,Minor Scratches,17589
Samsung,Galaxy A55 5G,8,128,24,Cracked Screen,9311
Samsung,Galaxy A55 5G,8,128,30,Flawless,18556
Samsung,Galaxy A55 5G,8,128,30,Minor Scratches,15772
Samsung,Galaxy A55 5G,8,128,30,Cracked Screen,8350
Samsung,Galaxy A55 5G,8,128,36,Flawless,16640
Samsung,Galaxy A55 5G,8,128,36,Minor Scratches,14144
Samsung,Galaxy A55 5G,8,128,36,Cracked Screen,7488
Samsung,Galaxy A55 5G,8,128,42,Flawless,14922
Samsung,Galaxy A55 5G,8,128,42,Minor Scratches,12683
Samsung,Galaxy A55 5G,8,128,42,Cracked Screen,6714
Samsung,Galaxy A55 5G,8,128,48,Flawless,13381
Samsung,Galaxy A55 5G,8,128,48,Minor Scratches,11374
Samsung,Galaxy A55 5G,8,128,48,Cracked Screen,6021
Samsung,Galaxy A55 5G,8,256,1,Flawless,33424
Samsung,Galaxy A55 5G,8,256,1,Minor Scratches,28710
Samsung,Galaxy A55 5G,8,256,1,Cracked Screen,16140
Samsung,Galaxy A55 5G,8,256,3,Flawless,32302
Samsung,Galaxy A55 5G,8,256,3,Minor Scratches,27757
Samsung,Galaxy A55 5G,8,256,3,Cracked Screen,15636
Samsung,Galaxy A55 5G,8,256,6,Flawless,30695
Samsung,Galaxy A55 5G,8,256,6,Minor Scratches,26391
Samsung,Galaxy A55 5G,8,256,6,Cracked Screen,14913
Samsung,Galaxy A55 5G,8,256,9,Flawless,29173
Samsung,Galaxy A55 5G,8,256,9,Minor Scratches,25097
Samsung,Galaxy A55 5G,8,256,9,Cracked Screen,14228
Samsung,Galaxy A55 5G,8,256,12,Flawless,27732
Samsung,Galaxy A55 5G,8,256,12,Minor Scratches,23872
Samsung,Galaxy A55 5G,8,256,12,Cracked Screen,13579
Samsung,Galaxy A55 5G,8,256,18,Flawless,25075
Samsung,Galaxy A55 5G,8,256,18,Minor Scratches,21614
Samsung,Galaxy A55 5G,8,256,18,Cracked Screen,12384
Samsung,Galaxy A55 5G,8,256,24,Flawless,22693
Samsung,Galaxy A55 5G,8,256,24,Minor Scratches,19589
Samsung,Galaxy A55 5G,8,256,24,Cracked Screen,11311
Samsung,Galaxy A55 5G,8,256,30,Flawless,20556
Samsung,Galaxy A55 5G,8,256,30,Minor Scratches,17772
Samsung,Galaxy A55 5G,8,256,30,Cracked Screen,10350
Samsung,Galaxy A55 5G,8,256,36,Flawless,18640
Samsung,Galaxy A55 5G,8,256,36,Minor Scratches,16144
Samsung,Galaxy A55 5G,8,256,36,Cracked Screen,9488
Samsung,Galaxy A55 5G,8,256,42,Flawless,16922
Samsung,Galaxy A55 5G,8,256,42,Minor Scratches,14683
Samsung,Galaxy A55 5G,8,256,42,Cracked Screen,8714
Samsung,Galaxy A55 5G,8,256,48,Flawless,15381
Samsung,Galaxy A55 5G,8,256,48,Minor Scratches,13374
Samsung,Galaxy A55 5G,8,256,48,Cracked Screen,8021
Samsung,Galaxy A54 5G,6,64,1,Flawless,23568
Samsung,Galaxy A54 5G,6,64,1,Minor Scratches,20032
Samsung,Galaxy A54 5G,6,64,1,Cracked Screen,10605
Samsung,Galaxy A54 5G,6,64,3,Flawless,22727
Samsung,Galaxy A54 5G,6,64,3,Minor Scratches,19318
Samsung,Galaxy A54 5G,6,64,3,Cracked Screen,10227
Samsung,Galaxy A54 5G,6,64,6,Flawless,21521
Samsung,Galaxy A54 5G,6,64,6,Minor Scratches,18293
Samsung,Galaxy A54 5G,6,64,6,Cracked Screen,9684
Samsung,Galaxy A54 5G,6,64,9,Flawless,20380
Samsung,Galaxy A54 5G,6,64,9,Minor Scratches,17323
Samsung,Galaxy A54 5G,6,64,9,Cracked Screen,9171
Samsung,Galaxy A54 5G,6,64,12,Flawless,19299
Samsung,Galaxy A54 5G,6,64,12,Minor Scratches,16404
Samsung,Galaxy A54 5G,6,64,12,Cracked Screen,8684
Samsung,Galaxy A54 5G,6,64,18,Flawless,17306
Samsung,Galaxy A54 5G,6,64,18,Minor Scratches,14710
Samsung,Galaxy A54 5G,6,64,18,Cracked Screen,7788
Samsung,Galaxy A54 5G,6,64,24,Flawless,15519
Samsung,Galaxy A54 5G,6,64,24,Minor Scratches,13191
Samsung,Galaxy A54 5G,6,64,24,Cracked Screen,6983
Samsung,Galaxy A54 5G,6,64,30,Flawless,13917
Samsung,Galaxy A54 5G,6,64,30,Minor Scratches,11829
Samsung,Galaxy A54 5G,6,64,30,Cracked Screen,6262
Samsung,Galaxy A54 5G,6,64,36,Flawless,12480
Samsung,Galaxy A54 5G,6,64,36,Minor Scratches,10608
Samsung,Galaxy A54 5G,6,64,36,Cracked Screen,5616
Samsung,Galaxy A54 5G,6,64,42,Flawless,11191
Samsung,Galaxy A54 5G,6,64,42,Minor Scratches,9512
Samsung,Galaxy A54 5G,6,64,42,Cracked Screen,5036
Samsung,Galaxy A54 5G,6,64,48,Flawless,10036
Samsung,Galaxy A54 5G,6,64,48,Minor Scratches,8530
Samsung,Galaxy A54 5G,6,64,48,Cracked Screen,4516
Samsung,Galaxy A54 5G,6,128,1,Flawless,23568
Samsung,Galaxy A54 5G,6,128,1,Minor Scratches,20032
Samsung,Galaxy A54 5G,6,128,1,Cracked Screen,10605
Samsung,Galaxy A54 5G,6,128,3,Flawless,22727
Samsung,Galaxy A54 5G,6,128,3,Minor Scratches,19318
Samsung,Galaxy A54 5G,6,128,3,Cracked Screen,10227
Samsung,Galaxy A54 5G,6,128,6,Flawless,21521
Samsung,Galaxy A54 5G,6,128,6,Minor Scratches,18293
Samsung,Galaxy A54 5G,6,128,6,Cracked Screen,9684
Samsung,Galaxy A54 5G,6,128,9,Flawless,20380
Samsung,Galaxy A54 5G,6,128,9,Minor Scratches,17323
Samsung,Galaxy A54 5G,6,128,9,Cracked Screen,9171
Samsung,Galaxy A54 5G,6,128,12,Flawless,19299
Samsung,Galaxy A54 5G,6,128,12,Minor Scratches,16404
Samsung,Galaxy A54 5G,6,128,12,Cracked Screen,8684
Samsung,Galaxy A54 5G,6,128,18,Flawless,17306
Samsung,Galaxy A54 5G,6,128,18,Minor Scratches,14710
Samsung,Galaxy A54 5G,6,128,18,Cracked Screen,7788
Samsung,Galaxy A54 5G,6,128,24,Flawless,15519
Samsung,Galaxy A54 5G,6,128,24,Minor Scratches,13191
Samsung,Galaxy A54 5G,6,128,24,Cracked Screen,6983
Samsung,Galaxy A54 5G,6,128,30,Flawless,13917
Samsung,Galaxy A54 5G,6,128,30,Minor Scratches,11829
Samsung,Galaxy A54 5G,6,128,30,Cracked Screen,6262
Samsung,Galaxy A54 5G,6,128,36,Flawless,12480
Samsung,Galaxy A54 5G,6,128,36,Minor Scratches,10608
Samsung,Galaxy A54 5G,6,128,36,Cracked Screen,5616
Samsung,Galaxy A54 5G,6,128,42,Flawless,11191
Samsung,Galaxy A54 5G,6,128,42,Minor Scratches,9512
Samsung,Galaxy A54 5G,6,128,42,Cracked Screen,5036
Samsung,Galaxy A54 5G,6,128,48,Flawless,10036
Samsung,Galaxy A54 5G,6,128,48,Minor Scratches,8530
Samsung,Galaxy A54 5G,6,128,48,Cracked Screen,4516
Samsung,Galaxy A54 5G,6,256,1,Flawless,25568
Samsung,Galaxy A54 5G,6,256,1,Minor Scratches,22032
Samsung,Galaxy A54 5G,6,256,1,Cracked Screen,12605
Samsung,Galaxy A54 5G,6,256,3,Flawless,24727
Samsung,Galaxy A54 5G,6,256,3,Minor Scratches,21318
Samsung,Galaxy A54 5G,6,256,3,Cracked Screen,12227
Samsung,Galaxy A54 5G,6,256,6,Flawless,23521
Samsung,Galaxy A54 5G,6,256,6,Minor Scratches,20293
Samsung,Galaxy A54 5G,6,256,6,Cracked Screen,11684
Samsung,Galaxy A54 5G,6,256,9,Flawless,22380
Samsung,Galaxy A54 5G,6,256,9,Minor Scratches,19323
Samsung,Galaxy A54 5G,6,256,9,Cracked Screen,11171
Samsung,Galaxy A54 5G,6,256,12,Flawless,21299
Samsung,Galaxy A54 5G,6,256,12,Minor Scratches,18404
Samsung,Galaxy A54 5G,6,256,12,Cracked Screen,10684
Samsung,Galaxy A54 5G,6,256,18,Flawless,19306
Samsung,Galaxy A54 5G,6,256,18,Minor Scratches,16710
Samsung,Galaxy A54 5G,6,256,18,Cracked Screen,9788
Samsung,Galaxy A54 5G,6,256,24,Flawless,17519
Samsung,Galaxy A54 5G,6,256,24,Minor Scratches,15191
Samsung,Galaxy A54 5G,6,256,24,Cracked Screen,8983
Samsung,Galaxy A54 5G,6,256,30,Flawless,15917
Samsung,Galaxy A54 5G,6,256,30,Minor Scratches,13829
Samsung,Galaxy A54 5G,6,256,30,Cracked Screen,8262
Samsung,Galaxy A54 5G,6,256,36,Flawless,14480
Samsung,Galaxy A54 5G,6,256,36,Minor Scratches,12608
Samsung,Galaxy A54 5G,6,256,36,Cracked Screen,7616
Samsung,Galaxy A54 5G,6,256,42,Flawless,13191
Samsung,Galaxy A54 5G,6,256,42,Minor Scratches,11512
Samsung,Galaxy A54 5G,6,256,42,Cracked Screen,7036
Samsung,Galaxy A54 5G,6,256,48,Flawless,12036
Samsung,Galaxy A54 5G,6,256,48,Minor Scratches,10530
Samsung,Galaxy A54 5G,6,256,48,Cracked Screen,6516
Samsung,Galaxy A54 5G,8,64,1,Flawless,23568
Samsung,Galaxy A54 5G,8,64,1,Minor Scratches,20032
Samsung,Galaxy A54 5G,8,64,1,Cracked Screen,10605
Samsung,Galaxy A54 5G,8,64,3,Flawless,22727
Samsung,Galaxy A54 5G,8,64,3,Minor Scratches,19318
Samsung,Galaxy A54 5G,8,64,3,Cracked Screen,10227
Samsung,Galaxy A54 5G,8,64,6,Flawless,21521
Samsung,Galaxy A54 5G,8,64,6,Minor Scratches,18293
Samsung,Galaxy A54 5G,8,64,6,Cracked Screen,9684
Samsung,Galaxy A54 5G,8,64,9,Flawless,20380
Samsung,Galaxy A54 5G,8,64,9,Minor Scratches,17323
Samsung,Galaxy A54 5G,8,64,9,Cracked Screen,9171
Samsung,Galaxy A54 5G,8,64,12,Flawless,19299
Samsung,Galaxy A54 5G,8,64,12,Minor Scratches,16404
Samsung,Galaxy A54 5G,8,64,12,Cracked Screen,8684
Samsung,Galaxy A54 5G,8,64,18,Flawless,17306
Samsung,Galaxy A54 5G,8,64,18,Minor Scratches,14710
Samsung,Galaxy A54 5G,8,64,18,Cracked Screen,7788
Samsung,Galaxy A54 5G,8,64,24,Flawless,15519
Samsung,Galaxy A54 5G,8,64,24,Minor Scratches,13191
Samsung,Galaxy A54 5G,8,64,24,Cracked Screen,6983
Samsung,Galaxy A54 5G,8,64,30,Flawless,13917
Samsung,Galaxy A54 5G,8,64,30,Minor Scratches,11829
Samsung,Galaxy A54 5G,8,64,30,Cracked Screen,6262
Samsung,Galaxy A54 5G,8,64,36,Flawless,12480
Samsung,Galaxy A54 5G,8,64,36,Minor Scratches,10608
Samsung,Galaxy A54 5G,8,64,36,Cracked Screen,5616
Samsung,Galaxy A54 5G,8,64,42,Flawless,11191
Samsung,Galaxy A54 5G,8,64,42,Minor Scratches,9512
Samsung,Galaxy A54 5G,8,64,42,Cracked Screen,5036
Samsung,Galaxy A54 5G,8,64,48,Flawless,10036
Samsung,Galaxy A54 5G,8,64,48,Minor Scratches,8530
Samsung,Galaxy A54 5G,8,64,48,Cracked Screen,4516
Samsung,Galaxy A54 5G,8,128,1,Flawless,23568
Samsung,Galaxy A54 5G,8,128,1,Minor Scratches,20032
Samsung,Galaxy A54 5G,8,128,1,Cracked Screen,10605
Samsung,Galaxy A54 5G,8,128,3,Flawless,22727
Samsung,Galaxy A54 5G,8,128,3,Minor Scratches,19318
Samsung,Galaxy A54 5G,8,128,3,Cracked Screen,10227
Samsung,Galaxy A54 5G,8,128,6,Flawless,21521
Samsung,Galaxy A54 5G,8,128,6,Minor Scratches,18293
Samsung,Galaxy A54 5G,8,128,6,Cracked Screen,9684
Samsung,Galaxy A54 5G,8,128,9,Flawless,20380
Samsung,Galaxy A54 5G,8,128,9,Minor Scratches,17323
Samsung,Galaxy A54 5G,8,128,9,Cracked Screen,9171
Samsung,Galaxy A54 5G,8,128,12,Flawless,19299
Samsung,Galaxy A54 5G,8,128,12,Minor Scratches,16404
Samsung,Galaxy A54 5G,8,128,12,Cracked Screen,8684
Samsung,Galaxy A54 5G,8,128,18,Flawless,17306
Samsung,Galaxy A54 5G,8,128,18,Minor Scratches,14710
Samsung,Galaxy A54 5G,8,128,18,Cracked Screen,7788
Samsung,Galaxy A54 5G,8,128,24,Flawless,15519
Samsung,Galaxy A54 5G,8,128,24,Minor Scratches,13191
Samsung,Galaxy A54 5G,8,128,24,Cracked Screen,6983
Samsung,Galaxy A54 5G,8,128,30,Flawless,13917
Samsung,Galaxy A54 5G,8,128,30,Minor Scratches,11829
Samsung,Galaxy A54 5G,8,128,30,Cracked Screen,6262
Samsung,Galaxy A54 5G,8,128,36,Flawless,12480
Samsung,Galaxy A54 5G,8,128,36,Minor Scratches,10608
Samsung,Galaxy A54 5G,8,128,36,Cracked Screen,5616
Samsung,Galaxy A54 5G,8,128,42,Flawless,11191
Samsung,Galaxy A54 5G,8,128,42,Minor Scratches,9512
Samsung,Galaxy A54 5G,8,128,42,Cracked Screen,5036
Samsung,Galaxy A54 5G,8,128,48,Flawless,10036
Samsung,Galaxy A54 5G,8,128,48,Minor Scratches,8530
Samsung,Galaxy A54 5G,8,128,48,Cracked Screen,4516
Samsung,Galaxy A54 5G,8,256,1,Flawless,25568
Samsung,Galaxy A54 5G,8,256,1,Minor Scratches,22032
Samsung,Galaxy A54 5G,8,256,1,Cracked Screen,12605
Samsung,Galaxy A54 5G,8,256,3,Flawless,24727
Samsung,Galaxy A54 5G,8,256,3,Minor Scratches,21318
Samsung,Galaxy A54 5G,8,256,3,Cracked Screen,12227
Samsung,Galaxy A54 5G,8,256,6,Flawless,23521
Samsung,Galaxy A54 5G,8,256,6,Minor Scratches,20293
Samsung,Galaxy A54 5G,8,256,6,Cracked Screen,11684
Samsung,Galaxy A54 5G,8,256,9,Flawless,22380
Samsung,Galaxy A54 5G,8,256,9,Minor Scratches,19323
Samsung,Galaxy A54 5G,8,256,9,Cracked Screen,11171
Samsung,Galaxy A54 5G,8,256,12,Flawless,21299
Samsung,Galaxy A54 5G,8,256,12,Minor Scratches,18404
Samsung,Galaxy A54 5G,8,256,12,Cracked Screen,10684
Samsung,Galaxy A54 5G,8,256,18,Flawless,19306
Samsung,Galaxy A54 5G,8,256,18,Minor Scratches,16710
Samsung,Galaxy A54 5G,8,256,18,Cracked Screen,9788
Samsung,Galaxy A54 5G,8,256,24,Flawless,17519
Samsung,Galaxy A54 5G,8,256,24,Minor Scratches,15191
Samsung,Galaxy A54 5G,8,256,24,Cracked Screen,8983
Samsung,Galaxy A54 5G,8,256,30,Flawless,15917
Samsung,Galaxy A54 5G,8,256,30,Minor Scratches,13829
Samsung,Galaxy A54 5G,8,256,30,Cracked Screen,8262
Samsung,Galaxy A54 5G,8,256,36,Flawless,14480
Samsung,Galaxy A54 5G,8,256,36,Minor Scratches,12608
Samsung,Galaxy A54 5G,8,256,36,Cracked Screen,7616
Samsung,Galaxy A54 5G,8,256,42,Flawless,13191
Samsung,Galaxy A54 5G,8,256,42,Minor Scratches,11512
Samsung,Galaxy A54 5G,8,256,42,Cracked Screen,7036
Samsung,Galaxy A54 5G,8,256,48,Flawless,12036
Samsung,Galaxy A54 5G,8,256,48,Minor Scratches,10530
Samsung,Galaxy A54 5G,8,256,48,Cracked Screen,6516
Samsung,Galaxy A36 5G,6,64,1,Flawless,27496
Samsung,Galaxy A36 5G,6,64,1,Minor Scratches,23371
Samsung,Galaxy A36 5G,6,64,1,Cracked Screen,12373
Samsung,Galaxy A36 5G,6,64,3,Flawless,26515
Samsung,Galaxy A36 5G,6,64,3,Minor Scratches,22537
Samsung,Galaxy A36 5G,6,64,3,Cracked Screen,11931
Samsung,Galaxy A36 5G,6,64,6,Flawless,25108
Samsung,Galaxy A36 5G,6,64,6,Minor Scratches,21342
Samsung,Galaxy A36 5G,6,64,6,Cracked Screen,11298
Samsung,Galaxy A36 5G,6,64,9,Flawless,23777
Samsung,Galaxy A36 5G,6,64,9,Minor Scratches,20210
Samsung,Galaxy A36 5G,6,64,9,Cracked Screen,10699
Samsung,Galaxy A36 5G,6,64,12,Flawless,22516
Samsung,Galaxy A36 5G,6,64,12,Minor Scratches,19138
Samsung,Galaxy A36 5G,6,64,12,Cracked Screen,10132
Samsung,Galaxy A36 5G,6,64,18,Flawless,20191
Samsung,Galaxy A36 5G,6,64,18,Minor Scratches,17162
Samsung,Galaxy A36 5G,6,64,18,Cracked Screen,9086
Samsung,Galaxy A36 5G,6,64,24,Flawless,18106
Samsung,Galaxy A36 5G,6,64,24,Minor Scratches,15390
Samsung,Galaxy A36 5G,6,64,24,Cracked Screen,8147
Samsung,Galaxy A36 5G,6,64,30,Flawless,16236
Samsung,Galaxy A36 5G,6,64,30,Minor Scratches,13801
Samsung,Galaxy A36 5G,6,64,30,Cracked Screen,7306
Samsung,Galaxy A36 5G,6,64,36,Flawless,14560
Samsung,Galaxy A36 5G,6,64,36,Minor Scratches,12376
Samsung,Galaxy A36 5G,6,64,36,Cracked Screen,6552
Samsung,Galaxy A36 5G,6,64,42,Flawless,13056
Samsung,Galaxy A36 5G,6,64,42,Minor Scratches,11098
Samsung,Galaxy A36 5G,6,64,42,Cracked Screen,5875
Samsung,Galaxy A36 5G,6,64,48,Flawless,11708
Samsung,Galaxy A36 5G,6,64,48,Minor Scratches,9952
Samsung,Galaxy A36 5G,6,64,48,Cracked Screen,5268
Samsung,Galaxy A36 5G,6,128,1,Flawless,27496
Samsung,Galaxy A36 5G,6,128,1,Minor Scratches,23371
Samsung,Galaxy A36 5G,6,128,1,Cracked Screen,12373
Samsung,Galaxy A36 5G,6,128,3,Flawless,26515
Samsung,Galaxy A36 5G,6,128,3,Minor Scratches,22537
Samsung,Galaxy A36 5G,6,128,3,Cracked Screen,11931
Samsung,Galaxy A36 5G,6,128,6,Flawless,25108
Samsung,Galaxy A36 5G,6,128,6,Minor Scratches,21342
Samsung,Galaxy A36 5G,6,128,6,Cracked Screen,11298
Samsung,Galaxy A36 5G,6,128,9,Flawless,23777
Samsung,Galaxy A36 5G,6,128,9,Minor Scratches,20210
Samsung,Galaxy A36 5G,6,128,9,Cracked Screen,10699
Samsung,Galaxy A36 5G,6,128,12,Flawless,22516
Samsung,Galaxy A36 5G,6,128,12,Minor Scratches,19138
Samsung,Galaxy A36 5G,6,128,12,Cracked Screen,10132
Samsung,Galaxy A36 5G,6,128,18,Flawless,20191
Samsung,Galaxy A36 5G,6,128,18,Minor Scratches,17162
Samsung,Galaxy A36 5G,6,128,18,Cracked Screen,9086
Samsung,Galaxy A36 5G,6,128,24,Flawless,18106
Samsung,Galaxy A36 5G,6,128,24,Minor Scratches,15390
Samsung,Galaxy A36 5G,6,128,24,Cracked Screen,8147
Samsung,Galaxy A36 5G,6,128,30,Flawless,16236
Samsung,Galaxy A36 5G,6,128,30,Minor Scratches,13801
Samsung,Galaxy A36 5G,6,128,30,Cracked Screen,7306
Samsung,Galaxy A36 5G,6,128,36,Flawless,14560
Samsung,Galaxy A36 5G,6,128,36,Minor Scratches,12376
Samsung,Galaxy A36 5G,6,128,36,Cracked Screen,6552
Samsung,Galaxy A36 5G,6,128,42,Flawless,13056
Samsung,Galaxy A36 5G,6,128,42,Minor Scratches,11098
Samsung,Galaxy A36 5G,6,128,42,Cracked Screen,5875
Samsung,Galaxy A36 5G,6,128,48,Flawless,11708
Samsung,Galaxy A36 5G,6,128,48,Minor Scratches,9952
Samsung,Galaxy A36 5G,6,128,48,Cracked Screen,5268
Samsung,Galaxy A36 5G,6,256,1,Flawless,29496
Samsung,Galaxy A36 5G,6,256,1,Minor Scratches,25371
Samsung,Galaxy A36 5G,6,256,1,Cracked Screen,14373
Samsung,Galaxy A36 5G,6,256,3,Flawless,28515
Samsung,Galaxy A36 5G,6,256,3,Minor Scratches,24537
Samsung,Galaxy A36 5G,6,256,3,Cracked Screen,13931
Samsung,Galaxy A36 5G,6,256,6,Flawless,27108
Samsung,Galaxy A36 5G,6,256,6,Minor Scratches,23342
Samsung,Galaxy A36 5G,6,256,6,Cracked Screen,13298
Samsung,Galaxy A36 5G,6,256,9,Flawless,25777
Samsung,Galaxy A36 5G,6,256,9,Minor Scratches,22210
Samsung,Galaxy A36 5G,6,256,9,Cracked Screen,12699
Samsung,Galaxy A36 5G,6,256,12,Flawless,24516
Samsung,Galaxy A36 5G,6,256,12,Minor Scratches,21138
Samsung,Galaxy A36 5G,6,256,12,Cracked Screen,12132
Samsung,Galaxy A36 5G,6,256,18,Flawless,22191
Samsung,Galaxy A36 5G,6,256,18,Minor Scratches,19162
Samsung,Galaxy A36 5G,6,256,18,Cracked Screen,11086
Samsung,Galaxy A36 5G,6,256,24,Flawless,20106
Samsung,Galaxy A36 5G,6,256,24,Minor Scratches,17390
Samsung,Galaxy A36 5G,6,256,24,Cracked Screen,10147
Samsung,Galaxy A36 5G,6,256,30,Flawless,18236
Samsung,Galaxy A36 5G,6,256,30,Minor Scratches,15801
Samsung,Galaxy A36 5G,6,256,30,Cracked Screen,9306
Samsung,Galaxy A36 5G,6,256,36,Flawless,16560
Samsung,Galaxy A36 5G,6,256,36,Minor Scratches,14376
Samsung,Galaxy A36 5G,6,256,36,Cracked Screen,8552
Samsung,Galaxy A36 5G,6,256,42,Flawless,15056
Samsung,Galaxy A36 5G,6,256,42,Minor Scratches,13098
Samsung,Galaxy A36 5G,6,256,42,Cracked Screen,7875
Samsung,Galaxy A36 5G,6,256,48,Flawless,13708
Samsung,Galaxy A36 5G,6,256,48,Minor Scratches,11952
Samsung,Galaxy A36 5G,6,256,48,Cracked Screen,7268
Samsung,Galaxy A36 5G,8,64,1,Flawless,27496
Samsung,Galaxy A36 5G,8,64,1,Minor Scratches,23371
Samsung,Galaxy A36 5G,8,64,1,Cracked Screen,12373
Samsung,Galaxy A36 5G,8,64,3,Flawless,26515
Samsung,Galaxy A36 5G,8,64,3,Minor Scratches,22537
Samsung,Galaxy A36 5G,8,64,3,Cracked Screen,11931
Samsung,Galaxy A36 5G,8,64,6,Flawless,25108
Samsung,Galaxy A36 5G,8,64,6,Minor Scratches,21342
Samsung,Galaxy A36 5G,8,64,6,Cracked Screen,11298
Samsung,Galaxy A36 5G,8,64,9,Flawless,23777
Samsung,Galaxy A36 5G,8,64,9,Minor Scratches,20210
Samsung,Galaxy A36 5G,8,64,9,Cracked Screen,10699
Samsung,Galaxy A36 5G,8,64,12,Flawless,22516
Samsung,Galaxy A36 5G,8,64,12,Minor Scratches,19138
Samsung,Galaxy A36 5G,8,64,12,Cracked Screen,10132
Samsung,Galaxy A36 5G,8,64,18,Flawless,20191
Samsung,Galaxy A36 5G,8,64,18,Minor Scratches,17162
Samsung,Galaxy A36 5G,8,64,18,Cracked Screen,9086
Samsung,Galaxy A36 5G,8,64,24,Flawless,18106
Samsung,Galaxy A36 5G,8,64,24,Minor Scratches,15390
Samsung,Galaxy A36 5G,8,64,24,Cracked Screen,8147
Samsung,Galaxy A36 5G,8,64,30,Flawless,16236
Samsung,Galaxy A36 5G,8,64,30,Minor Scratches,13801
Samsung,Galaxy A36 5G,8,64,30,Cracked Screen,7306
Samsung,Galaxy A36 5G,8,64,36,Flawless,14560
Samsung,Galaxy A36 5G,8,64,36,Minor Scratches,12376
Samsung,Galaxy A36 5G,8,64,36,Cracked Screen,6552
Samsung,Galaxy A36 5G,8,64,42,Flawless,13056
Samsung,Galaxy A36 5G,8,64,42,Minor Scratches,11098
Samsung,Galaxy A36 5G,8,64,42,Cracked Screen,5875
Samsung,Galaxy A36 5G,8,64,48,Flawless,11708
Samsung,Galaxy A36 5G,8,64,48,Minor Scratches,9952
Samsung,Galaxy A36 5G,8,64,48,Cracked Screen,5268
Samsung,Galaxy A36 5G,8,128,1,Flawless,27496
Samsung,Galaxy A36 5G,8,128,1,Minor Scratches,23371
Samsung,Galaxy A36 5G,8,128,1,Cracked Screen,12373
Samsung,Galaxy A36 5G,8,128,3,Flawless,26515
Samsung,Galaxy A36 5G,8,128,3,Minor Scratches,22537
Samsung,Galaxy A36 5G,8,128,3,Cracked Screen,11931
Samsung,Galaxy A36 5G,8,128,6,Flawless,25108
Samsung,Galaxy A36 5G,8,128,6,Minor Scratches,21342
Samsung,Galaxy A36 5G,8,128,6,Cracked Screen,11298
Samsung,Galaxy A36 5G,8,128,9,Flawless,23777
Samsung,Galaxy A36 5G,8,128,9,Minor Scratches,20210
Samsung,Galaxy A36 5G,8,128,9,Cracked Screen,10699
Samsung,Galaxy A36 5G,8,128,12,Flawless,22516
Samsung,Galaxy A36 5G,8,128,12,Minor Scratches,19138
Samsung,Galaxy A36 5G,8,128,12,Cracked Screen,10132
Samsung,Galaxy A36 5G,8,128,18,Flawless,20191
Samsung,Galaxy A36 5G,8,128,18,Minor Scratches,17162
Samsung,Galaxy A36 5G,8,128,18,Cracked Screen,9086
Samsung,Galaxy A36 5G,8,128,24,Flawless,18106
Samsung,Galaxy A36 5G,8,128,24,Minor Scratches,15390
Samsung,Galaxy A36 5G,8,128,24,Cracked Screen,8147
Samsung,Galaxy A36 5G,8,128,30,Flawless,16236
Samsung,Galaxy A36 5G,8,128,30,Minor Scratches,13801
Samsung,Galaxy A36 5G,8,128,30,Cracked Screen,7306
Samsung,Galaxy A36 5G,8,128,36,Flawless,14560
Samsung,Galaxy A36 5G,8,128,36,Minor Scratches,12376
Samsung,Galaxy A36 5G,8,128,36,Cracked Screen,6552
Samsung,Galaxy A36 5G,8,128,42,Flawless,13056
Samsung,Galaxy A36 5G,8,128,42,Minor Scratches,11098
Samsung,Galaxy A36 5G,8,128,42,Cracked Screen,5875
Samsung,Galaxy A36 5G,8,128,48,Flawless,11708
Samsung,Galaxy A36 5G,8,128,48,Minor Scratches,9952
Samsung,Galaxy A36 5G,8,128,48,Cracked Screen,5268
Samsung,Galaxy A36 5G,8,256,1,Flawless,29496
Samsung,Galaxy A36 5G,8,256,1,Minor Scratches,25371
Samsung,Galaxy A36 5G,8,256,1,Cracked Screen,14373
Samsung,Galaxy A36 5G,8,256,3,Flawless,28515
Samsung,Galaxy A36 5G,8,256,3,Minor Scratches,24537
Samsung,Galaxy A36 5G,8,256,3,Cracked Screen,13931
Samsung,Galaxy A36 5G,8,256,6,Flawless,27108
Samsung,Galaxy A36 5G,8,256,6,Minor Scratches,23342
Samsung,Galaxy A36 5G,8,256,6,Cracked Screen,13298
Samsung,Galaxy A36 5G,8,256,9,Flawless,25777
Samsung,Galaxy A36 5G,8,256,9,Minor Scratches,22210
Samsung,Galaxy A36 5G,8,256,9,Cracked Screen,12699
Samsung,Galaxy A36 5G,8,256,12,Flawless,24516
Samsung,Galaxy A36 5G,8,256,12,Minor Scratches,21138
Samsung,Galaxy A36 5G,8,256,12,Cracked Screen,12132
Samsung,Galaxy A36 5G,8,256,18,Flawless,22191
Samsung,Galaxy A36 5G,8,256,18,Minor Scratches,19162
Samsung,Galaxy A36 5G,8,256,18,Cracked Screen,11086
Samsung,Galaxy A36 5G,8,256,24,Flawless,20106
Samsung,Galaxy A36 5G,8,256,24,Minor Scratches,17390
Samsung,Galaxy A36 5G,8,256,24,Cracked Screen,10147
Samsung,Galaxy A36 5G,8,256,30,Flawless,18236
Samsung,Galaxy A36 5G,8,256,30,Minor Scratches,15801
